瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),吝窍摸款樊(10盒困)
156,堡林,2021-07-13 8:00,27.3,2.1,87,0.8,0.93,6,5
156,堡林,2021-07-13 9:00,28.7,2.7,79,0.9,1.83,6,1
156,堡林,2021-07-13 10:00,30.1,2.8,73,0.8,2.32,7,5
156,堡林,2021-07-13 11:00,29.9,3.2,71,0.8,2.36,8,7
156,堡林,2021-07-13 12:00,30.9,2.6,68,0.8,2.44,7,5
156,堡林,2021-07-13 13:00,31.5,2.2,64,1,3.21,7,5
156,堡林,2021-07-13 14:00,31.4,2.5,62,0.8,2.51,8,3
156,堡林,2021-07-13 15:00,31.5,4.2,60,0.7,2.19,6,3
156,堡林,2021-07-13 16:00,30.8,3.6,64,0.6,1.87,7,2
156,堡林,2021-07-13 17:00,30.2,5,66,0.1,0.89,7,1
156,堡林,2021-07-13 18:00,29.9,3,78,0.1,0.59,8,1
156,堡林,2021-07-13 19:00,28.9,3.2,81,0.1,0.45,7,3
156,堡林,2021-07-13 20:00,28.1,2.7,83,0,0.12,8,8
156,堡林,2021-07-13 21:00,27.6,2.6,87,,,6,0
156,堡林,2021-07-13 22:00,27.2,2.8,90,,,5,0
156,堡林,2021-07-13 23:00,26.9,1.8,91,,,6,0
156,堡林,2021-07-14 0:00,27,2.5,90,,,6,6
156,堡林,2021-07-14 1:00,26.8,1.9,92,,,7,2
156,堡林,2021-07-14 2:00,26.8,2.1,91,,,8,0
156,堡林,2021-07-14 3:00,26.7,2,93,,,6,0
156,堡林,2021-07-14 4:00,26.5,0.8,94,,,8,8
156,堡林,2021-07-14 5:00,26.6,1.4,93,,,8,3
156,堡林,2021-07-14 6:00,26.4,1.4,95,0,0.09,8,6
156,堡林,2021-07-14 7:00,27,0.8,94,0,0.25,8,8
156,堡林,2021-07-14 8:00,27.9,2.2,89,0,0.7,9,4
156,堡林,2021-07-14 9:00,29.2,2,83,0.5,1.73,9,2
156,堡林,2021-07-14 10:00,28.8,3.2,84,0.1,1.12,10,8
156,堡林,2021-07-14 11:00,29.2,3.4,80,0,1.19,10,2
156,堡林,2021-07-14 12:00,29.2,2.6,82,0,1.13,10,2
156,堡林,2021-07-14 13:00,29.7,2.4,78,0,1.23,9,1
156,堡林,2021-07-14 14:00,30.2,2.6,74,0,1.82,9,2
156,堡林,2021-07-14 15:00,30.2,3.8,71,0.1,2,8,2
156,堡林,2021-07-14 16:00,31,3.1,69,0.4,2.05,9,3
156,堡林,2021-07-14 17:00,30.2,2.8,71,0.6,1.43,8,5
156,堡林,2021-07-14 18:00,30,2.7,73,0.5,0.89,7,0
156,堡林,2021-07-14 19:00,29.2,2.1,77,0,0.4,7,0
156,堡林,2021-07-14 20:00,28.3,2.2,83,0,0.12,8,0
156,堡林,2021-07-14 21:00,27.6,3.1,89,,,7,0
156,堡林,2021-07-14 22:00,27.3,2.5,88,,,8,0
156,堡林,2021-07-14 23:00,26.8,1.9,89,,,8,0
156,堡林,2021-07-15 0:00,26.3,1.2,92,,,8,0
156,堡林,2021-07-15 1:00,26.2,1.3,91,,,8,0
156,堡林,2021-07-15 2:00,25.9,1.1,94,,,7,0
156,堡林,2021-07-15 3:00,25.5,0.8,94,,,7,0
156,堡林,2021-07-15 4:00,24.5,1.2,96,,,8,0
156,堡林,2021-07-15 5:00,24.4,1.3,97,,,6,0
156,堡林,2021-07-15 6:00,24.1,1.5,97,0,0.09,6,0
156,堡林,2021-07-15 7:00,25.2,0.2,95,0.9,0.59,4,0
156,堡林,2021-07-15 8:00,27.5,0.5,83,1,1.33,3,0
156,堡林,2021-07-15 9:00,29.1,1.5,71,1,1.95,0,0
156,堡林,2021-07-15 10:00,30.1,2.7,67,1,2.6,0,0
156,堡林,2021-07-15 11:00,31,2.7,66,0.9,2.84,6,6
156,堡林,2021-07-15 12:00,32.4,2.2,63,1,3.56,5,5
156,堡林,2021-07-15 13:00,31.2,1.6,60,0.9,3.26,6,6
156,堡林,2021-07-15 14:00,32.9,1,61,0.8,3.06,5,5
156,堡林,2021-07-15 15:00,32.7,2.9,61,0.6,2.07,7,7
156,堡林,2021-07-15 16:00,32.9,2.7,59,0.8,2.25,6,6
156,堡林,2021-07-15 17:00,31,3.2,60,0.3,1.16,9,5
156,堡林,2021-07-15 18:00,30.5,2.8,64,0,0.66,9,1
156,堡林,2021-07-15 19:00,29.9,2.4,74,0.4,0.48,10,1
156,堡林,2021-07-15 20:00,29,1.5,79,0,0.12,10,1
156,堡林,2021-07-15 21:00,28.6,1,82,,,7,5
156,堡林,2021-07-15 22:00,28,0.3,88,,,7,4
156,堡林,2021-07-15 23:00,27.8,1,89,,,8,0
156,堡林,2021-07-16 0:00,26.4,0.2,95,,,7,0
156,堡林,2021-07-16 1:00,26.2,0.1,96,,,4,0
156,堡林,2021-07-16 2:00,26.3,0.4,96,,,3,3
156,堡林,2021-07-16 3:00,25.8,0.6,97,,,2,2
156,堡林,2021-07-16 4:00,25.3,0.8,97,,,0,0
156,堡林,2021-07-16 5:00,24.6,0.6,98,,,2,0
156,堡林,2021-07-16 6:00,24.9,0.2,99,0,0.07,0,0
156,堡林,2021-07-16 7:00,25.3,0.3,97,0.9,0.48,1,1
156,堡林,2021-07-16 8:00,27.1,0.5,93,1,1.15,0,0
156,堡林,2021-07-16 9:00,28.6,1,87,1,1.75,1,1
156,堡林,2021-07-16 10:00,29.1,0.7,77,1,2.34,4,4
156,堡林,2021-07-16 11:00,31.1,0.7,66,0.5,1.92,5,5
156,堡林,2021-07-16 12:00,30.8,1.4,71,0.8,2.75,6,6
156,堡林,2021-07-16 13:00,30.7,1,70,0.5,1.89,7,7
156,堡林,2021-07-16 14:00,32.1,2.3,64,0.7,2.75,8,8
156,堡林,2021-07-16 15:00,25.8,1.3,97,0.2,1.1,9,9
156,堡林,2021-07-16 16:00,27.7,1.4,89,0.1,0.81,6,2
156,堡林,2021-07-16 17:00,26.7,3.7,80,0.1,0.68,9,9
156,堡林,2021-07-16 18:00,24.7,1,95,0,0.13,9,9
156,堡林,2021-07-16 19:00,25.1,2.1,91,0,0.1,10,5
156,堡林,2021-07-16 20:00,23.8,2.2,90,0,0.08,10,2
156,堡林,2021-07-16 21:00,23.7,2.9,96,,,10,6
156,堡林,2021-07-16 22:00,24,1,96,,,9,0
156,堡林,2021-07-16 23:00,23.4,2.2,97,,,5,3
156,堡林,2021-07-17 0:00,23,1.1,98,,,6,0
156,堡林,2021-07-17 1:00,22.5,1,99,,,4,0
156,堡林,2021-07-17 2:00,22.1,1.5,99,,,7,1
156,堡林,2021-07-17 3:00,22.6,0.6,99,,,4,4
156,堡林,2021-07-17 4:00,22,1,99,,,5,2
156,堡林,2021-07-17 5:00,21.8,0.2,99,,,2,2
156,堡林,2021-07-17 6:00,21.7,0.8,99,0,0.08,2,2
156,堡林,2021-07-17 7:00,23,1.1,98,0.9,0.46,2,0
156,堡林,2021-07-17 8:00,24.5,2,94,1,1.14,2,0
156,堡林,2021-07-17 9:00,26.1,1.3,88,1,1.85,3,0
156,堡林,2021-07-17 10:00,28,1.3,78,1,2.57,6,1
156,堡林,2021-07-17 11:00,29.7,1.5,63,1,3.05,4,4
156,堡林,2021-07-17 12:00,29.4,2,67,0.9,2.66,7,7
156,堡林,2021-07-17 13:00,30.1,1.2,61,0.6,2.35,7,7
156,堡林,2021-07-17 14:00,30.6,2.2,63,0.8,2.69,7,7
156,堡林,2021-07-17 15:00,27.4,1.5,81,0.4,1.83,8,8
156,堡林,2021-07-17 16:00,28.7,2.4,68,0.5,1.57,7,7
156,堡林,2021-07-17 17:00,30.6,1.1,58,0.9,2,8,8
156,堡林,2021-07-17 18:00,29.8,2.5,62,0.4,0.69,8,3
156,堡林,2021-07-17 19:00,27.4,0.9,85,0.1,0.27,7,1
156,堡林,2021-07-17 20:00,27.3,1.4,77,0,0.1,9,5
156,堡林,2021-07-17 21:00,26.7,2.4,77,,,5,5
156,堡林,2021-07-17 22:00,26.3,1.5,82,,,7,1
156,堡林,2021-07-17 23:00,26,1.2,83,,,9,7
156,堡林,2021-07-18 0:00,25.8,0.9,84,,,8,8
156,堡林,2021-07-18 1:00,24.9,1.3,87,,,5,4
156,堡林,2021-07-18 2:00,24.5,1,90,,,4,1
156,堡林,2021-07-18 3:00,24.7,0.8,86,,,3,0
156,堡林,2021-07-18 4:00,24.5,1,87,,,2,0
156,堡林,2021-07-18 5:00,24.2,0.8,89,,,4,4
156,堡林,2021-07-18 6:00,24.1,0.6,90,0,0.07,7,7
156,堡林,2021-07-18 7:00,24.5,1.6,91,0.8,0.46,5,5
156,堡林,2021-07-18 8:00,26.7,1.2,80,0.7,1.07,7,7
156,堡林,2021-07-18 9:00,27.5,1.9,80,0.6,1.59,7,7
156,堡林,2021-07-18 10:00,29.6,2.1,69,1,2.91,7,3
156,堡林,2021-07-18 11:00,30.3,1.4,62,0.9,2.65,7,7
156,堡林,2021-07-18 12:00,30,1,59,0.4,2.14,8,8
156,堡林,2021-07-18 13:00,31.1,2,55,0.4,2.48,8,8
156,堡林,2021-07-18 14:00,30.1,1.4,59,0.6,2.26,9,5
156,堡林,2021-07-18 15:00,31.3,2.2,58,0.6,2.6,8,8
156,堡林,2021-07-18 16:00,30.2,1.8,63,0.4,2.11,8,8
156,堡林,2021-07-18 17:00,29.4,2,68,0,0.79,9,6
156,堡林,2021-07-18 18:00,28.8,2.1,73,0,0.55,8,6
156,堡林,2021-07-18 19:00,28.1,1.3,75,0,0.34,9,9
156,堡林,2021-07-18 20:00,27.6,2.4,80,0,0.1,7,3
156,堡林,2021-07-18 21:00,26.8,1.1,82,,,4,4
156,堡林,2021-07-18 22:00,25.9,0.8,92,,,3,3
156,堡林,2021-07-18 23:00,25.9,0.9,92,,,6,2
156,堡林,2021-07-19 0:00,25.4,1.6,94,,,2,2
156,堡林,2021-07-19 1:00,25.3,1,95,,,5,1
156,堡林,2021-07-19 2:00,25,0.4,94,,,7,3
156,堡林,2021-07-19 3:00,24.9,0.2,95,,,5,5
156,堡林,2021-07-19 4:00,25.1,0.1,94,,,8,3
156,堡林,2021-07-19 5:00,24.7,1,95,,,9,4
156,堡林,2021-07-19 6:00,24.4,1.1,95,0,0.06,7,2
156,堡林,2021-07-19 7:00,24.8,0.8,94,0,0.16,7,3
156,堡林,2021-07-19 8:00,25.3,0.7,91,0,0.34,7,3
156,堡林,2021-07-19 9:00,26.5,0.5,83,0.1,0.77,6,6
156,堡林,2021-07-19 10:00,27.6,0.5,79,0.6,1.56,6,6
156,堡林,2021-07-19 11:00,29.1,0.9,72,0.6,2.03,6,6
156,堡林,2021-07-19 12:00,29.8,0.8,73,0.6,2.21,7,7
156,堡林,2021-07-19 13:00,31,2.2,61,0.8,2.8,7,7
156,堡林,2021-07-19 14:00,31.7,2.4,59,0.9,3.48,7,6
156,堡林,2021-07-19 15:00,32,1.1,60,0.6,2.23,7,4
156,堡林,2021-07-19 16:00,30.7,3.3,59,0.8,1.85,7,3
156,堡林,2021-07-19 17:00,30.9,1.5,61,0.8,1.17,7,4
156,堡林,2021-07-19 18:00,30.3,1.8,63,0.9,1.18,8,3
156,堡林,2021-07-19 19:00,30,1.1,61,1,0.74,9,1
156,堡林,2021-07-19 20:00,28.9,1.8,61,0.2,0.21,8,1
156,堡林,2021-07-19 21:00,28.4,1.4,71,,,4,0
156,堡林,2021-07-19 22:00,27.1,0.9,79,,,7,0
156,堡林,2021-07-19 23:00,27.2,0.4,80,,,8,1
156,堡林,2021-07-20 0:00,26.4,0,87,,,4,4
156,堡林,2021-07-20 1:00,26.4,0.1,87,,,6,4
156,堡林,2021-07-20 2:00,26,0.1,88,,,9,4
156,堡林,2021-07-20 3:00,25.6,0.1,94,,,8,4
156,堡林,2021-07-20 4:00,25.7,0,95,,,8,2
156,堡林,2021-07-20 5:00,25.3,0,95,,,9,6
156,堡林,2021-07-20 6:00,25.4,0.6,97,0,0.05,9,6
156,堡林,2021-07-20 7:00,25,1,97,0,0.2,9,5
156,堡林,2021-07-20 8:00,25.7,0.7,96,0,0.43,8,1
156,堡林,2021-07-20 9:00,26.4,1.3,94,0,0.67,10,8
156,堡林,2021-07-20 10:00,27.4,0.6,93,0,1.13,10,8
156,堡林,2021-07-20 11:00,29.2,0.1,85,0.1,1.75,10,6
156,堡林,2021-07-20 12:00,30,1.2,74,0,1.89,9,3
156,堡林,2021-07-20 13:00,30.5,1.5,69,0.7,2.59,9,3
156,堡林,2021-07-20 14:00,30.2,1.8,64,0.2,1.96,9,3
156,堡林,2021-07-20 15:00,30.1,1.9,65,0,1.64,8,6
156,堡林,2021-07-20 16:00,29.6,1.7,67,0.2,1.62,9,2
156,堡林,2021-07-20 17:00,29.6,1.8,65,0.1,1.12,8,1
156,堡林,2021-07-20 18:00,30.3,1.2,59,1,1.6,6,1
156,堡林,2021-07-20 19:00,29.2,1.3,59,0.9,0.74,7,0
156,堡林,2021-07-20 20:00,27.7,1.3,73,0,0.13,7,0
156,堡林,2021-07-20 21:00,27.7,0.8,77,,,6,0
156,堡林,2021-07-20 22:00,26.7,0.9,84,,,7,0
156,堡林,2021-07-20 23:00,26.1,0.9,91,,,5,0
156,堡林,2021-07-21 0:00,26,0.8,92,,,4,0
156,堡林,2021-07-21 1:00,25.5,0.6,95,,,5,0
156,堡林,2021-07-21 2:00,25,0.3,94,,,4,1
156,堡林,2021-07-21 3:00,24.4,0.8,96,,,2,0
156,堡林,2021-07-21 4:00,24.2,0.2,98,,,1,0
156,堡林,2021-07-21 5:00,23.4,0.9,99,,,0,0
156,堡林,2021-07-21 6:00,24,0.2,99,0,0.06,1,0
156,堡林,2021-07-21 7:00,24.4,1.1,97,0.4,0.3,3,0
156,堡林,2021-07-21 8:00,25.3,2.2,94,0.7,0.74,6,0
156,堡林,2021-07-21 9:00,27.8,1.5,81,0.8,1.2,5,0
156,堡林,2021-07-21 10:00,28.9,2.1,74,1,2.05,3,0
156,堡林,2021-07-21 11:00,31.4,2.5,60,1,3.12,1,0
156,堡林,2021-07-21 12:00,32.8,1.8,50,1,3.45,0,0
156,堡林,2021-07-21 13:00,34.1,2.1,48,1,3.63,3,3
156,堡林,2021-07-21 14:00,34.4,1.4,50,1,3.2,4,3
156,堡林,2021-07-21 15:00,34.1,1.5,50,1,3.14,6,2
156,堡林,2021-07-21 16:00,32.4,2.9,58,0.9,2.01,8,1
156,堡林,2021-07-21 17:00,31.7,1.8,54,0.3,1.22,8,0
156,堡林,2021-07-21 18:00,32.6,0.9,58,1,1.4,7,0
156,堡林,2021-07-21 19:00,30.9,1.3,61,0.7,0.53,7,0
156,堡林,2021-07-21 20:00,29.7,2,68,0.1,0.17,7,0
156,堡林,2021-07-21 21:00,29.1,1.1,77,,,5,0
156,堡林,2021-07-21 22:00,28.6,1.6,79,,,6,1
156,堡林,2021-07-21 23:00,28.3,0.9,78,,,7,5
156,堡林,2021-07-22 0:00,27.2,1.1,86,,,4,0
156,堡林,2021-07-22 1:00,26.9,0.9,86,,,6,0
156,堡林,2021-07-22 2:00,25.9,2.6,86,,,4,0
156,堡林,2021-07-22 3:00,24.8,2.7,91,,,0,0
156,堡林,2021-07-22 4:00,24.4,2.9,91,,,0,0
156,堡林,2021-07-22 5:00,24.5,3.2,87,,,2,0
156,堡林,2021-07-22 6:00,24.6,2.7,82,0,0.07,0,0
156,堡林,2021-07-22 7:00,24.8,2.7,81,0.8,0.45,0,0
156,堡林,2021-07-22 8:00,26.5,3.3,74,1,1.18,0,0
156,堡林,2021-07-22 9:00,28.2,2.8,70,1,1.77,5,0
156,堡林,2021-07-22 10:00,29.3,2.5,64,1,2.38,4,0
156,堡林,2021-07-22 11:00,31.6,2.5,58,1,3,2,0
156,堡林,2021-07-22 12:00,31.3,2,55,1,3.09,4,0
156,堡林,2021-07-22 13:00,32.7,1.3,52,1,3.59,7,0
156,堡林,2021-07-22 14:00,31.7,2.2,54,0.6,2.27,7,3
156,堡林,2021-07-22 15:00,32.3,0.9,56,0.4,1.56,8,6
156,堡林,2021-07-22 16:00,31.4,2.3,62,0.2,1.08,8,8
156,堡林,2021-07-22 17:00,31.5,1,59,0.7,1.46,8,0
156,堡林,2021-07-22 18:00,31.1,1.1,58,0.8,0.98,8,1
156,堡林,2021-07-22 19:00,30.7,1.1,62,1,0.52,7,0
156,堡林,2021-07-22 20:00,29.4,1,68,0.1,0.16,6,3
156,堡林,2021-07-22 21:00,29.2,1.3,70,,,8,0
156,堡林,2021-07-22 22:00,28.3,1,76,,,8,0
156,堡林,2021-07-22 23:00,28.4,0.2,77,,,7,0
156,堡林,2021-07-23 0:00,27.7,0.1,82,,,5,0
156,堡林,2021-07-23 1:00,27,0.7,85,,,7,0
156,堡林,2021-07-23 2:00,26.1,1.1,87,,,7,0
156,堡林,2021-07-23 3:00,26.1,0.9,82,,,7,0
156,堡林,2021-07-23 4:00,25.4,1.5,87,,,7,0
156,堡林,2021-07-23 5:00,25.1,2.2,89,,,7,1
156,堡林,2021-07-23 6:00,25,1.1,89,0,0.07,6,5
156,堡林,2021-07-23 7:00,25.5,1.7,85,0.4,0.34,8,0
156,堡林,2021-07-23 8:00,26.8,1.8,79,1,1.14,8,0
156,堡林,2021-07-23 9:00,27.4,1.5,74,0.6,1.06,6,0
156,堡林,2021-07-23 10:00,29.7,1.5,65,0.4,1.33,7,0
156,堡林,2021-07-23 11:00,32.1,1.3,58,1,2.75,6,0
156,堡林,2021-07-23 12:00,31.8,2.1,55,1,2.98,5,0
156,堡林,2021-07-23 13:00,33.1,2,50,1,3.68,5,0
156,堡林,2021-07-23 14:00,33,1.2,51,1,3.2,7,0
156,堡林,2021-07-23 15:00,32.3,1.1,55,0.6,1.83,8,1
156,堡林,2021-07-23 16:00,31.9,2.1,56,0.6,1.68,8,5
156,堡林,2021-07-23 17:00,31.2,1.2,58,0.2,1.21,8,0
156,堡林,2021-07-23 18:00,30.7,1.4,59,0,0.67,8,0
156,堡林,2021-07-23 19:00,30.1,0.8,63,0,0.34,7,0
156,堡林,2021-07-23 20:00,29.2,1.4,69,0.1,0.1,8,0
156,堡林,2021-07-23 21:00,29.2,0.2,70,,,8,6
156,堡林,2021-07-23 22:00,28.8,0.2,76,,,7,0
156,堡林,2021-07-23 23:00,28.1,0.4,82,,,4,0
156,堡林,2021-07-24 0:00,27,0.7,83,,,6,1
156,堡林,2021-07-24 1:00,27.2,0,81,,,9,2
156,堡林,2021-07-24 2:00,27,0.7,82,,,10,2
156,堡林,2021-07-24 3:00,26.5,1.2,85,,,8,0
156,堡林,2021-07-24 4:00,27.3,1.2,74,,,8,5
156,堡林,2021-07-24 5:00,26.2,0.4,82,,,8,5
156,堡林,2021-07-24 6:00,26.1,1.5,84,0,0.06,9,7
156,堡林,2021-07-24 7:00,26.5,2.4,83,0,0.28,8,8
156,堡林,2021-07-24 8:00,27.2,1.8,82,0.4,0.81,7,4
156,堡林,2021-07-24 9:00,29,1.3,67,1,1.58,7,3
156,堡林,2021-07-24 10:00,30.1,2.3,66,1,2.37,7,0
156,堡林,2021-07-24 11:00,30.9,2.4,58,1,2.52,9,0
156,堡林,2021-07-24 12:00,31.5,1.3,57,1,2.62,9,1
156,堡林,2021-07-24 13:00,31.7,1.9,55,1,2.55,9,0
156,堡林,2021-07-24 14:00,31.9,2.1,55,0.2,2.27,9,0
156,堡林,2021-07-24 15:00,32.3,1.9,52,0.8,2.34,9,0
156,堡林,2021-07-24 16:00,31.9,1.9,54,1,2.19,8,2
156,堡林,2021-07-24 17:00,32.2,2,52,1,1.8,8,1
156,堡林,2021-07-24 18:00,31.1,1.2,56,0.7,0.95,8,2
156,堡林,2021-07-24 19:00,30.5,1.6,60,0,0.4,10,0
156,堡林,2021-07-24 20:00,29.7,0.7,66,0,0.12,7,0
156,堡林,2021-07-24 21:00,29.2,0.4,68,,,7,0
156,堡林,2021-07-24 22:00,28.6,0.8,72,,,8,0
156,堡林,2021-07-24 23:00,27.6,1.5,76,,,6,0
156,堡林,2021-07-25 0:00,27.1,1.1,77,,,6,0
156,堡林,2021-07-25 1:00,27.1,0.8,75,,,8,0
156,堡林,2021-07-25 2:00,27,1.4,64,,,6,0
156,堡林,2021-07-25 3:00,27,2.5,66,,,5,0
156,堡林,2021-07-25 4:00,25.6,1.4,74,,,8,0
156,堡林,2021-07-25 5:00,25.9,2.2,74,,,8,0
156,堡林,2021-07-25 6:00,25.8,2.3,75,0,0.07,9,0
156,堡林,2021-07-25 7:00,26.4,1.8,76,0,0.29,8,0
156,堡林,2021-07-25 8:00,26.6,0.5,76,0,0.62,8,3
156,堡林,2021-07-25 9:00,27.5,2.1,72,0.2,1.09,9,3
156,堡林,2021-07-25 10:00,28.5,2.1,65,0.3,1.29,8,0
156,堡林,2021-07-25 11:00,30.4,2.7,58,1,2.66,6,0
156,堡林,2021-07-25 12:00,31.4,3.1,53,1,3.07,6,2
156,堡林,2021-07-25 13:00,32.1,2.3,49,0.9,2.86,6,2
156,堡林,2021-07-25 14:00,33.3,1.7,48,1,3.48,6,3
156,堡林,2021-07-25 15:00,33,1.4,50,0.9,2.78,6,4
156,堡林,2021-07-25 16:00,32.4,1.9,50,0.9,2.2,6,4
156,堡林,2021-07-25 17:00,31.1,2,50,0.4,0.87,5,3
156,堡林,2021-07-25 18:00,31.5,2.1,51,1,1.06,6,2
156,堡林,2021-07-25 19:00,30.1,1.5,54,0.4,0.49,7,0
156,堡林,2021-07-25 20:00,29.1,1.5,55,0,0.11,7,0
156,堡林,2021-07-25 21:00,28.3,1.3,59,,,5,0
156,堡林,2021-07-25 22:00,28,1.2,60,,,7,0
156,堡林,2021-07-25 23:00,27.8,2.2,64,,,5,0
156,堡林,2021-07-26 0:00,27.3,2.5,66,,,7,0
156,堡林,2021-07-26 1:00,26.7,1.4,69,,,8,3
156,堡林,2021-07-26 2:00,26.8,2.9,70,,,7,7
156,堡林,2021-07-26 3:00,25.9,2,75,,,8,0
156,堡林,2021-07-26 4:00,25.4,2.4,78,,,7,0
156,堡林,2021-07-26 5:00,25.2,1,79,,,8,0
156,堡林,2021-07-26 6:00,25.9,0.5,79,0,0.08,8,0
156,堡林,2021-07-26 7:00,26.4,0.1,81,0.7,0.47,8,0
156,堡林,2021-07-26 8:00,28.7,1,74,1,1.32,7,0
156,堡林,2021-07-26 9:00,28.4,1.9,65,0.5,1.5,8,6
156,堡林,2021-07-26 10:00,28.9,1.2,70,0,1.37,8,4
156,堡林,2021-07-26 11:00,30.3,1.9,61,0.6,2.33,8,4
156,堡林,2021-07-26 12:00,30.5,2.3,62,0.7,2.38,7,3
156,堡林,2021-07-26 13:00,31.3,1.7,61,0.9,2.65,7,2
156,堡林,2021-07-26 14:00,30.6,2.3,57,0.6,1.88,7,4
156,堡林,2021-07-26 15:00,31.1,1.9,57,0.7,1.82,7,3
156,堡林,2021-07-26 16:00,32.5,1.6,54,0.5,1.4,6,1
156,堡林,2021-07-26 17:00,32.4,1.8,51,0.8,1.57,5,1
156,堡林,2021-07-26 18:00,30.5,1.4,55,0.7,1.11,3,1
156,堡林,2021-07-26 19:00,30,1.4,62,0.5,0.28,2,1
156,堡林,2021-07-26 20:00,28.5,1.3,73,0.1,0.09,3,0
156,堡林,2021-07-26 21:00,28,1.4,75,,,0,0
156,堡林,2021-07-26 22:00,27.4,2.2,72,,,4,0
156,堡林,2021-07-26 23:00,27,0.9,72,,,3,0
156,堡林,2021-07-27 0:00,26.2,1.7,70,,,0,0
156,堡林,2021-07-27 1:00,25.5,1,74,,,0,0
156,堡林,2021-07-27 2:00,25.3,0.3,77,,,0,0
156,堡林,2021-07-27 3:00,24.5,1.5,81,,,0,0
156,堡林,2021-07-27 4:00,23.6,1.1,89,,,0,0
156,堡林,2021-07-27 5:00,24,1.1,86,,,0,0
156,堡林,2021-07-27 6:00,23.2,0.8,90,0,0.06,0,0
156,堡林,2021-07-27 7:00,24,0.6,89,0.8,0.42,0,0
156,堡林,2021-07-27 8:00,26.3,1.2,76,1,1.15,0,0
156,堡林,2021-07-27 9:00,27.9,1.1,70,1,1.87,0,0
156,堡林,2021-07-27 10:00,30,1.5,62,1,2.52,0,0
156,堡林,2021-07-27 11:00,31.1,1,54,1,3.01,1,1
156,堡林,2021-07-27 12:00,31.2,0.7,54,0.3,1.43,4,4
156,堡林,2021-07-27 13:00,30.7,1.1,57,0.2,1.38,6,6
156,堡林,2021-07-27 14:00,31.2,1.3,56,0.1,0.96,5,5
156,堡林,2021-07-27 15:00,31.7,1.6,55,0.4,1.24,5,5
156,堡林,2021-07-27 16:00,33.6,2.4,48,0.9,2.42,3,3
156,堡林,2021-07-27 17:00,33,2.6,49,0.8,1.7,2,2
156,堡林,2021-07-27 18:00,32,2.8,53,1,1.26,1,1
156,堡林,2021-07-27 19:00,31,2.4,56,1,0.45,2,0
156,堡林,2021-07-27 20:00,29.9,3.4,62,0.2,0.1,4,0
156,堡林,2021-07-27 21:00,29,2.5,67,,,2,2
156,堡林,2021-07-27 22:00,28,2.3,74,,,4,0
156,堡林,2021-07-27 23:00,27.4,1.5,74,,,5,0
156,堡林,2021-07-28 0:00,27,0.5,73,,,2,0
156,堡林,2021-07-28 1:00,26.8,0.7,73,,,5,3
156,堡林,2021-07-28 2:00,26.3,1,78,,,7,0
156,堡林,2021-07-28 3:00,26.1,0,80,,,4,4
156,堡林,2021-07-28 4:00,25.3,0.1,85,,,2,0
156,堡林,2021-07-28 5:00,25.2,0.3,88,,,3,0
156,堡林,2021-07-28 6:00,24.9,0,91,0,0.06,2,0
156,堡林,2021-07-28 7:00,25.6,0,91,0.7,0.37,0,0
156,堡林,2021-07-28 8:00,27.3,0.5,80,1,1.02,0,0
156,堡林,2021-07-28 9:00,28.4,0.6,75,1,1.75,0,0
156,堡林,2021-07-28 10:00,29.8,1.2,71,1,2.44,2,2
156,堡林,2021-07-28 11:00,31.5,1.3,63,1,3.11,4,4
156,堡林,2021-07-28 12:00,31.5,1.4,58,0.7,2.56,5,5
156,堡林,2021-07-28 13:00,33.6,1.4,50,0.7,2.41,5,5
156,堡林,2021-07-28 14:00,33.1,0.5,52,0.6,2,6,6
156,堡林,2021-07-28 15:00,32.3,2,54,0.2,1.17,6,6
156,堡林,2021-07-28 16:00,32,1.2,57,0.1,0.75,7,7
156,堡林,2021-07-28 17:00,31.7,4.1,59,0.2,0.7,8,8
156,堡林,2021-07-28 18:00,31.1,3,61,0.1,0.48,4,3
156,堡林,2021-07-28 19:00,30.3,2.6,65,0,0.26,5,5
156,堡林,2021-07-28 20:00,29.6,3.7,71,0,0.07,6,6
156,堡林,2021-07-28 21:00,29.1,2.7,74,,,8,8
156,堡林,2021-07-28 22:00,28.5,1.6,77,,,6,6
156,堡林,2021-07-28 23:00,27.8,1.5,79,,,6,6
156,堡林,2021-07-29 0:00,27.4,1.5,82,,,6,6
156,堡林,2021-07-29 1:00,26.6,0.7,85,,,6,2
156,堡林,2021-07-29 2:00,26.7,0.4,82,,,6,0
156,堡林,2021-07-29 3:00,25.9,1.7,94,,,3,3
156,堡林,2021-07-29 4:00,25.7,0.7,90,,,3,0
156,堡林,2021-07-29 5:00,25.6,0.9,85,,,4,0
156,堡林,2021-07-29 6:00,25.6,0.7,86,0,0.07,5,0
156,堡林,2021-07-29 7:00,25.9,0.3,89,0.7,0.38,4,0
156,堡林,2021-07-29 8:00,27,0.3,82,1,1.01,4,0
156,堡林,2021-07-29 9:00,29.3,1.1,72,1,1.77,3,0
156,堡林,2021-07-29 10:00,30.7,0.7,64,1,2.48,2,0
156,堡林,2021-07-29 11:00,31.6,1.2,61,0.9,2.58,3,2
156,堡林,2021-07-29 12:00,31.4,2,60,0.6,2.58,6,6
